AvgTurnTime,CompleteCityScore,CompleteMonasteryScore,CompleteRoadScore,Draw,FarmScore,FixtureSet,Game,IncompleteCityScore,IncompleteMonasteryScore,IncompleteRoadScore,Loss,MeepleFeatures,MeepleTurns,MeeplesPlayed,Opponent,OpponentScore,Player,PlayerScore,Result,Turns,Win
17.15663958258099,30,18,22,0,15,2,16,19,8,6,0,"['R', 'C', 'C', 'R', 'G', 'C', 'G', 'R', 'Monastery', 'C', 'C', 'Monastery', 'R', 'Monastery', 'C', 'R', 'R', 'C', 'R']","[1, 2, 3, 4, 5, 7, 9, 10, 11, 12, 13, 14, 24, 25, 31, 32, 33, 34, 35]",19,Random,29,M_RAVE,118,1,36,1
0.0007489307506664378,0,0,0,0,3,2,17,8,6,1,1,"['Monastery', 'C', 'G', 'C', 'R', 'C', 'C']","[1, 4, 5, 11, 12, 14, 15]",7,M_RAVE,64,Random,18,2,37,0
17.497928818066914,8,0,9,0,24,2,17,0,8,15,0,"['R', 'C', 'G', 'G', 'R', 'C', 'R', 'G', 'R', 'R', 'G', 'Monastery']","[1, 2, 3, 5, 6, 7, 8, 9, 10, 11, 12, 19]",12,Random,18,M_RAVE,64,1,36,1
0.0007114474837844436,4,0,4,0,6,2,18,4,0,4,1,"['R', 'G', 'R', 'C', 'G', 'G', 'R', 'G', 'R', 'C']","[1, 4, 5, 6, 7, 10, 11, 12, 14, 16]",10,M_RAVE,100,Random,22,2,37,0
16.095007717609402,34,9,5,0,27,2,18,5,8,12,0,"['C', 'C', 'G', 'C', 'C', 'Monastery', 'G', 'R', 'R', 'C', 'G', 'C', 'Monastery', 'C', 'R']","[1, 3, 4, 5, 6, 7, 8, 9, 10, 11, 14, 15, 16, 25, 26]",15,Random,22,M_RAVE,100,1,36,1
0.0006077611768567884,0,0,0,0,3,2,19,3,0,4,1,"['R', 'G', 'C', 'G', 'C', 'G', 'G']","[1, 2, 3, 4, 5, 6, 8]",7,M_RAVE,85,Random,10,2,37,0
17.02412885427475,24,0,12,0,15,2,19,19,8,7,0,"['R', 'R', 'C', 'R', 'R', 'Monastery', 'R', 'C', 'C', 'C', 'G']","[1, 2, 4, 6, 7, 8, 9, 21, 22, 23, 25]",11,Random,10,M_RAVE,85,1,36,1
0.0007210551081476983,0,0,0,0,3,2,20,2,0,5,1,"['G', 'G', 'G', 'R', 'C', 'R', 'G']","[1, 3, 4, 5, 6, 7, 9]",7,M_RAVE,96,Random,10,2,37,0
18.463921533690556,28,0,23,0,12,2,20,17,14,2,0,"['R', 'C', 'R', 'Monastery', 'R', 'R', 'Monastery', 'G', 'R', 'R', 'C', 'R', 'R', 'C', 'C', 'G', 'C', 'C']","[1, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 15, 20, 21, 22, 23, 25, 26]",18,Random,10,M_RAVE,96,1,36,1
0.0005848343307907518,0,0,0,0,0,2,21,0,0,3,1,"['G', 'R', 'C', 'G', 'G', 'R', 'G']","[1, 2, 3, 5, 7, 9, 11]",7,M_RAVE,110,Random,3,2,37,0
16.530772275394863,28,0,18,0,15,2,21,29,15,5,0,"['C', 'G', 'R', 'R', 'R', 'C', 'C', 'C', 'C', 'C', 'C', 'R', 'C', 'Monastery', 'Monastery', 'C', 'R']","[1, 2, 3, 4, 5, 7, 8, 9, 10, 11, 12, 13, 14, 16, 18, 28, 29]",17,Random,3,M_RAVE,110,1,36,1
0.0006207775425266575,6,0,2,0,12,2,22,6,0,0,1,"['C', 'G', 'C', 'G', 'G', 'C', 'R', 'C', 'G']","[1, 3, 5, 6, 7, 8, 11, 13, 17]",9,M_RAVE,87,Random,26,2,37,0
16.715780344274307,22,0,20,0,12,2,22,25,0,8,0,"['R', 'G', 'C', 'R', 'C', 'C', 'C', 'G', 'R', 'C', 'R', 'R', 'C', 'R']","[1, 2, 4, 5, 6, 7, 8, 10, 19, 22, 30, 31, 32, 35]",14,Random,26,M_RAVE,87,1,36,1
0.0006948741706641943,0,0,0,0,6,2,23,4,6,7,1,"['G', 'R', 'R', 'G', 'Monastery', 'C', 'C']","[1, 2, 4, 5, 6, 7, 11]",7,M_RAVE,88,Random,23,2,37,0
17.11514366335339,30,0,16,0,18,2,23,24,0,0,0,"['C', 'R', 'C', 'R', 'C', 'C', 'R', 'R', 'C', 'C', 'G', 'C', 'G', 'C', 'C', 'C', 'G']","[1, 2, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 16, 24, 25, 26, 31]",17,Random,23,M_RAVE,88,1,36,1
0.0007646341581602354,0,0,0,0,9,2,24,0,0,1,1,"['G', 'R', 'G', 'G', 'G', 'G', 'G']","[1, 3, 5, 6, 10, 13, 14]",7,M_RAVE,122,Random,10,2,37,0
17.722359471850925,52,9,18,0,15,2,24,14,13,1,0,"['C', 'C', 'Monastery', 'C', 'R', 'R', 'R', 'C', 'G', 'C', 'Monastery', 'C', 'G', 'C', 'R', 'R', 'Monastery']","[1, 2, 3, 5, 6, 7, 8, 9, 11, 14, 17, 19, 20, 31, 32, 33, 34]",17,Random,10,M_RAVE,122,1,36,1
0.0005617979410532358,0,0,0,0,3,2,25,3,0,1,1,"['C', 'G', 'G', 'C', 'G', 'G', 'R']","[2, 4, 5, 6, 7, 9, 10]",7,M_RAVE,78,Random,7,2,37,0
16.500283194912807,16,0,11,0,6,2,25,24,15,6,0,"['C', 'R', 'C', 'C', 'R', 'Monastery', 'R', 'C', 'Monastery', 'G', 'R']","[1, 2, 3, 4, 5, 7, 8, 9, 11, 12, 31]",11,Random,7,M_RAVE,78,1,36,1
0.0006084313263764253,0,0,0,0,9,2,26,1,15,3,1,"['G', 'Monastery', 'Monastery', 'R', 'G', 'C', 'R']","[2, 3, 4, 7, 8, 11, 12]",7,M_RAVE,94,Random,28,2,37,0
16.757651110490162,20,0,16,0,12,2,26,26,7,13,0,"['R', 'C', 'G', 'C', 'C', 'R', 'R', 'C', 'C', 'C', 'R', 'R', 'R', 'Monastery']","[1, 2, 3, 4, 6, 8, 9, 10, 11, 18, 21, 24, 25, 26]",14,Random,28,M_RAVE,94,1,36,1
0.0007410629375560863,0,0,3,0,0,2,27,1,0,1,1,"['R', 'G', 'G', 'R', 'C', 'G', 'G', 'G']","[3, 4, 5, 9, 10, 12, 13, 20]",8,M_RAVE,105,Random,5,2,37,0
16.776347001393635,34,18,8,0,24,2,27,14,0,7,0,"['R', 'C', 'R', 'C', 'G', 'R', 'Monastery', 'C', 'C', 'Monastery', 'G', 'C', 'R', 'G']","[1, 2, 3, 4, 5, 6, 7, 8, 10, 14, 19, 20, 32, 35]",14,Random,5,M_RAVE,105,1,36,1
0.000771090791032121,0,0,3,0,0,2,28,2,0,1,1,"['C', 'C', 'R', 'R', 'G', 'G', 'G']","[2, 3, 4, 8, 9, 11, 14]",7,M_RAVE,114,Random,6,2,37,0
17.717880884806316,28,0,24,0,36,2,28,19,6,1,0,"['C', 'C', 'R', 'R', 'C', 'G', 'G', 'R', 'R', 'G', 'R', 'G', 'Monastery']","[1, 2, 4, 5, 6, 7, 8, 9, 26, 27, 28, 32, 35]",13,Random,6,M_RAVE,114,1,36,1
0.0006704266006882126,0,0,2,0,6,2,29,2,0,1,1,"['G', 'G', 'G', 'R', 'G', 'C', 'C', 'R']","[1, 2, 3, 4, 5, 6, 7, 10]",8,M_RAVE,89,Random,11,2,37,0
17.423695908652412,24,0,20,0,6,2,29,29,6,4,0,"['C', 'C', 'C', 'R', 'Monastery', 'R', 'R', 'C', 'C', 'R', 'C', 'C', 'R', 'G', 'R', 'C']","[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 18, 20, 21, 22, 30, 31]",16,Random,11,M_RAVE,89,1,36,1
0.0006577388660327808,0,0,0,0,3,2,30,9,7,0,1,"['C', 'G', 'Monastery', 'G', 'G', 'G', 'C']","[1, 3, 4, 5, 6, 9, 10]",7,M_RAVE,79,Random,19,2,37,0
16.487181915177242,14,0,6,0,21,2,30,18,0,20,0,"['C', 'R', 'C', 'G', 'R', 'R', 'C', 'R', 'C', 'G']","[1, 2, 3, 4, 5, 6, 7, 8, 17, 20]",10,Random,19,M_RAVE,79,1,36,1
16.32669470116899,8,9,15,0,24,3,1,15,0,12,1,"['R', 'C', 'G', 'C', 'C', 'G', 'R', 'C', 'R', 'Monastery', 'G', 'R', 'R']","[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 23, 35, 36]",13,M_RAVE,91,MCTS_V,83,2,37,0
16.123064166969723,40,9,6,0,0,3,1,9,15,12,0,"['C', 'R', 'G', 'C', 'Monastery', 'R', 'Monastery', 'C', 'C', 'R', 'Monastery']","[1, 2, 3, 4, 5, 6, 8, 23, 32, 33, 34]",11,MCTS_V,83,M_RAVE,91,1,36,1
17.402740104778392,16,0,7,0,15,3,2,23,8,4,0,"['C', 'C', 'R', 'R', 'C', 'R', 'C', 'C', 'Monastery', 'C', 'G', 'G']","[1, 4, 5, 6, 7, 8, 9, 15, 16, 17, 20, 24]",12,M_RAVE,68,MCTS_V,73,1,37,1
17.243107583787705,8,0,17,0,9,3,2,23,7,4,1,"['R', 'C', 'C', 'R', 'G', 'R', 'R', 'C', 'R', 'Monastery', 'G', 'C', 'C']","[1, 2, 3, 4, 5, 6, 7, 9, 23, 24, 25, 26, 27]",13,MCTS_V,73,M_RAVE,68,2,36,0
16.856324601817775,24,0,17,0,18,3,3,18,7,2,1,"['R', 'C', 'C', 'R', 'G', 'C', 'C', 'C', 'C', 'R', 'Monastery', 'R', 'G', 'C']","[1, 2, 5, 6, 7, 8, 9, 10, 11, 18, 21, 27, 33, 35]",14,M_RAVE,87,MCTS_V,86,2,37,0
16.791456116570366,20,0,11,0,18,3,3,21,8,9,0,"['G', 'C', 'C', 'Monastery', 'C', 'R', 'G', 'C', 'R', 'R', 'R', 'C', 'C']","[1, 2, 3, 5, 6, 7, 8, 9, 14, 15, 18, 26, 27]",13,MCTS_V,86,M_RAVE,87,1,36,1
16.966844777803164,14,0,5,0,9,3,4,22,7,6,0,"['C', 'C', 'R', 'R', 'C', 'R', 'C', 'C', 'C', 'G', 'C', 'Monastery']","[1, 2, 3, 5, 7, 9, 10, 15, 17, 18, 30, 32]",12,M_RAVE,56,MCTS_V,63,1,37,1
16.975709120432533,8,0,5,0,9,3,4,18,0,16,1,"['C', 'R', 'C', 'G', 'R', 'C', 'R', 'R', 'R', 'C', 'C']","[1, 2, 3, 4, 5, 6, 9, 11, 12, 22, 23]",11,MCTS_V,63,M_RAVE,56,2,36,0
17.463831785562878,16,0,8,0,15,3,5,15,14,5,0,"['R', 'G', 'C', 'R', 'C', 'Monastery', 'G', 'R', 'C', 'C', 'Monastery']","[1, 2, 3, 4, 5, 6, 7, 8, 16, 32, 36]",11,M_RAVE,61,MCTS_V,73,1,37,1
17.363308085335625,12,0,4,0,9,3,5,10,8,18,1,"['C', 'R', 'C', 'R', 'R', 'G', 'C', 'Monastery', 'R', 'R']","[1, 3, 5, 7, 9, 10, 11, 12, 21, 31]",10,MCTS_V,73,M_RAVE,61,2,36,0
16.785411557635747,16,0,19,1,0,3,6,19,0,12,0,"['R', 'C', 'G', 'C', 'C', 'C', 'R', 'R', 'R', 'R', 'R', 'R', 'C', 'G']","[1, 2, 3, 4, 5, 6, 7, 15, 21, 22, 27, 32, 33, 34]",14,M_RAVE,66,MCTS_V,66,0,37,0
16.619631628195446,18,0,0,1,24,3,6,14,0,10,0,"['C', 'R', 'C', 'G', 'C', 'C', 'G', 'C', 'G', 'R']","[1, 2, 3, 4, 5, 9, 10, 11, 13, 27]",10,MCTS_V,66,M_RAVE,66,0,36,0
17.522415777047474,28,0,10,0,12,3,7,14,6,5,1,"['C', 'R', 'C', 'R', 'R', 'C', 'C', 'G', 'C', 'Monastery', 'C', 'R', 'C', 'C', 'G']","[2, 3, 4, 5, 7, 10, 11, 12, 15, 16, 18, 19, 21, 22, 25]",15,M_RAVE,89,MCTS_V,75,2,36,0
17.02198538515303,4,18,15,0,33,3,7,14,0,5,0,"['R', 'G', 'C', 'G', 'R', 'G', 'C', 'Monastery', 'Monastery', 'R', 'G', 'R']","[1, 2, 3, 4, 5, 6, 8, 9, 17, 24, 25, 30]",12,MCTS_V,75,M_RAVE,89,1,36,1
17.629051917308086,14,0,10,0,18,3,8,16,0,17,0,"['R', 'C', 'R', 'R', 'C', 'R', 'R', 'C', 'R', 'G', 'G', 'R']","[1, 3, 4, 5, 7, 8, 9, 11, 24, 25, 26, 27]",12,M_RAVE,69,MCTS_V,75,1,37,1
17.45947929885652,8,9,7,0,12,3,8,12,15,6,1,"['R', 'C', 'Monastery', 'R', 'C', 'R', 'R', 'Monastery', 'C', 'G', 'Monastery']","[1, 2, 3, 4, 7, 8, 9, 10, 11, 18, 19]",11,MCTS_V,75,M_RAVE,69,2,36,0
16.598553799294134,30,0,18,0,21,3,9,14,0,3,0,"['C', 'R', 'C', 'R', 'G', 'C', 'C', 'C', 'R', 'R', 'R', 'C', 'C', 'G', 'C', 'G']","[1, 2, 3, 4, 5, 6, 8, 9, 12, 13, 17, 22, 23, 25, 28, 29]",16,M_RAVE,71,MCTS_V,86,1,37,1
16.444278995196026,4,9,7,0,21,3,9,14,7,9,1,"['R', 'R', 'Monastery', 'C', 'G', 'C', 'G', 'Monastery', 'R', 'G', 'R']","[2, 3, 4, 5, 7, 8, 9, 10, 15, 24, 34]",11,MCTS_V,86,M_RAVE,71,2,36,0
17.033722954827386,0,0,19,0,36,3,10,11,0,4,1,"['R', 'R', 'R', 'R', 'C', 'R', 'G', 'G', 'G', 'G']","[1, 2, 3, 7, 8, 9, 10, 20, 26, 34]",10,M_RAVE,75,MCTS_V,70,2,37,0
16.922157797548508,22,0,0,0,21,3,10,20,8,4,0,"['Monastery', 'C', 'C', 'R', 'G', 'C', 'C', 'G']","[1, 2, 3, 4, 5, 7, 9, 28]",8,MCTS_V,70,M_RAVE,75,1,36,1
17.77319454502415,12,0,9,0,18,3,11,12,15,4,1,"['Monastery', 'C', 'R', 'R', 'R', 'Monastery', 'R', 'G', 'C', 'G', 'G', 'C']","[2, 3, 4, 5, 6, 7, 9, 12, 13, 14, 15, 18]",12,M_RAVE,78,MCTS_V,70,2,37,0
17.66221585538652,26,9,4,0,21,3,11,14,0,4,0,"['R', 'C', 'Monastery', 'R', 'C', 'R', 'C', 'C', 'G', 'C', 'G', 'G']","[2, 3, 4, 6, 7, 8, 10, 11, 12, 15, 26, 27]",12,MCTS_V,70,M_RAVE,78,1,36,1
16.847067240122207,12,9,8,0,18,3,12,11,8,12,1,"['C', 'R', 'Monastery', 'C', 'Monastery', 'G', 'R', 'C', 'G', 'C', 'R', 'G']","[2, 3, 4, 5, 6, 8, 9, 11, 15, 28, 30, 31]",12,M_RAVE,95,MCTS_V,78,2,37,0
16.914260056283734,54,0,7,0,15,3,12,5,0,14,0,"['C', 'C', 'G', 'R', 'G', 'R', 'C', 'C', 'R', 'R', 'C', 'G', 'C']","[2, 4, 6, 7, 8, 9, 10, 12, 13, 17, 18, 25, 34]",13,MCTS_V,78,M_RAVE,95,1,36,1
17.129003408792858,10,0,16,0,12,3,13,26,0,1,0,"['R', 'G', 'C', 'C', 'G', 'R', 'R', 'G', 'C', 'R', 'C', 'C']","[1, 2, 3, 4, 5, 6, 7, 9, 12, 16, 25, 30]",12,M_RAVE,56,MCTS_V,65,1,37,1
17.092746840582954,8,18,2,0,3,3,13,17,0,8,1,"['C', 'C', 'C', 'G', 'C', 'Monastery', 'Monastery', 'C', 'R', 'R', 'R', 'G']","[1, 3, 4, 5, 6, 8, 9, 10, 11, 25, 26, 33]",12,MCTS_V,65,M_RAVE,56,2,36,0
16.089465321721256,20,0,7,0,12,3,14,25,0,5,1,"['C', 'R', 'G', 'R', 'C', 'C', 'R', 'C', 'C', 'C', 'C', 'R', 'C']","[1, 2, 3, 4, 5, 6, 7, 8, 10, 12, 27, 28, 29]",13,M_RAVE,77,MCTS_V,69,2,37,0
16.111414982212914,14,9,6,0,18,3,14,7,8,15,0,"['C', 'C', 'C', 'G', 'R', 'Monastery', 'Monastery', 'C', 'R', 'C', 'R', 'R']","[2, 3, 4, 6, 8, 9, 10, 11, 12, 13, 19, 23]",12,MCTS_V,69,M_RAVE,77,1,36,1
17.311383511569048,16,0,17,0,12,3,15,20,0,11,1,"['R', 'C', 'C', 'C', 'C', 'R', 'R', 'G', 'C', 'R', 'R', 'C', 'G']","[1, 2, 3, 4, 5, 7, 8, 10, 20, 21, 22, 27, 32]",13,M_RAVE,97,MCTS_V,76,2,37,0
17.332186725404526,30,9,13,0,27,3,15,10,8,0,0,"['C', 'Monastery', 'G', 'R', 'Monastery', 'R', 'C', 'C', 'G', 'R', 'C', 'R', 'C', 'G', 'G', 'G']","[1, 2, 3, 5, 6, 7, 8, 9, 11, 12, 13, 14, 16, 20, 27, 32]",16,MCTS_V,76,M_RAVE,97,1,36,1
16.453120837340485,22,18,17,0,0,3,16,19,8,6,1,"['R', 'C', 'C', 'R', 'R', 'Monastery', 'C', 'C', 'Monastery', 'G', 'C', 'R', 'C', 'Monastery', 'R', 'R']","[2, 3, 4, 5, 6, 7, 8, 10, 18, 19, 20, 21, 24, 25, 28, 30]",16,M_RAVE,93,MCTS_V,90,2,37,0
16.452457507451374,12,0,20,0,33,3,16,12,16,0,0,"['C', 'R', 'R', 'Monastery', 'G', 'C', 'G', 'G', 'R', 'C', 'R', 'Monastery', 'C']","[1, 2, 3, 4, 6, 7, 8, 9, 18, 19, 20, 22, 34]",13,MCTS_V,90,M_RAVE,93,1,36,1
17.607565673621927,32,0,17,0,24,3,17,8,7,5,0,"['C', 'R', 'Monastery', 'R', 'C', 'C', 'G', 'C', 'R', 'R', 'C', 'R', 'C', 'C', 'C', 'G']","[1, 2, 4, 5, 6, 7, 8, 9, 10, 12, 29, 32, 33, 34, 35, 36]",16,M_RAVE,70,MCTS_V,93,1,37,1
17.567692153983646,10,0,9,0,24,3,17,21,6,0,1,"['R', 'R', 'C', 'C', 'Monastery', 'R', 'C', 'G', 'G', 'C', 'C']","[1, 2, 3, 4, 5, 6, 9, 10, 12, 14, 24]",11,MCTS_V,93,M_RAVE,70,2,36,0
17.274673519907772,4,0,8,0,15,3,18,17,16,0,0,"['Monastery', 'Monastery', 'C', 'C', 'C', 'G', 'G', 'R', 'R', 'C']","[1, 2, 3, 4, 6, 7, 8, 9, 13, 14]",10,M_RAVE,49,MCTS_V,60,1,37,1
17.380686965253616,4,0,0,0,0,3,18,22,7,16,1,"['C', 'Monastery', 'R', 'C', 'C', 'C', 'R', 'C']","[1, 3, 4, 5, 6, 7, 8, 9]",8,MCTS_V,60,M_RAVE,49,2,36,0
15.990604207322404,36,0,7,0,9,3,19,16,7,8,0,"['R', 'C', 'C', 'G', 'C', 'C', 'R', 'C', 'G', 'R', 'Monastery', 'C', 'C', 'G']","[1, 3, 4, 5, 7, 8, 10, 11, 12, 13, 15, 24, 27, 28]",14,M_RAVE,66,MCTS_V,83,1,37,1
15.892021185821955,18,0,9,0,18,3,19,13,0,8,1,"['R', 'R', 'C', 'C', 'G', 'C', 'R', 'G', 'C', 'R', 'G']","[1, 2, 3, 5, 6, 7, 8, 11, 20, 21, 27]",11,MCTS_V,83,M_RAVE,66,2,36,0
16.436979454916877,16,0,3,0,18,3,20,0,8,15,1,"['R', 'Monastery', 'R', 'G', 'G', 'C', 'R', 'R', 'G']","[1, 2, 3, 4, 5, 6, 7, 8, 16]",9,M_RAVE,71,MCTS_V,60,2,37,0
16.364809036254886,28,0,3,0,15,3,20,11,8,6,0,"['G', 'C', 'R', 'C', 'Monastery', 'G', 'C', 'R', 'C', 'R', 'C', 'G']","[1, 2, 3, 4, 5, 7, 8, 9, 10, 12, 17, 28]",12,MCTS_V,60,M_RAVE,71,1,36,1
16.720995838577682,0,0,5,0,6,3,21,20,0,16,1,"['R', 'C', 'C', 'R', 'R', 'R', 'R', 'G']","[1, 2, 3, 5, 6, 8, 10, 32]",8,M_RAVE,80,MCTS_V,47,2,37,0
16.622246795230442,34,0,0,0,21,3,21,0,22,3,0,"['C', 'C', 'G', 'G', 'C', 'Monastery', 'C', 'C', 'G', 'C', 'R', 'Monastery', 'Monastery']","[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 16, 22]",13,MCTS_V,47,M_RAVE,80,1,36,1
16.839372525344025,30,0,4,0,21,3,22,8,14,7,0,"['C', 'R', 'C', 'C', 'R', 'Monastery', 'Monastery', 'G', 'R', 'R', 'C', 'C', 'G']","[1, 2, 4, 5, 6, 7, 8, 9, 10, 24, 25, 26, 27]",13,M_RAVE,59,MCTS_V,84,1,37,1
16.65138608879513,16,0,3,0,15,3,22,9,6,10,1,"['R', 'C', 'C', 'C', 'R', 'R', 'G', 'G', 'C', 'Monastery']","[1, 2, 3, 5, 6, 7, 8, 10, 11, 27]",10,MCTS_V,84,M_RAVE,59,2,36,0
16.86026493923084,20,0,5,0,9,3,23,15,0,15,1,"['C', 'R', 'R', 'C', 'R', 'C', 'C', 'G', 'C', 'R', 'C', 'G']","[1, 2, 5, 6, 7, 8, 9, 16, 27, 28, 29, 30]",12,M_RAVE,67,MCTS_V,64,2,37,0
16.879023684395687,20,0,5,0,21,3,23,13,8,0,0,"['R', 'C', 'C', 'C', 'R', 'G', 'G', 'C', 'C', 'Monastery']","[2, 3, 4, 5, 7, 8, 9, 10, 13, 19]",10,MCTS_V,64,M_RAVE,67,1,36,1
17.266990964477127,8,0,16,0,0,3,24,25,0,10,1,"['R', 'C', 'R', 'C', 'R', 'R', 'R', 'R', 'R', 'R', 'C', 'C', 'C', 'C']","[1, 3, 4, 7, 9, 10, 11, 15, 16, 27, 29, 30, 31, 35]",14,M_RAVE,96,MCTS_V,59,2,37,0
17.23160998688804,22,18,10,0,21,3,24,10,7,8,0,"['R', 'C', 'Monastery', 'G', 'G', 'R', 'C', 'C', 'R', 'Monastery', 'C', 'G', 'C', 'Monastery', 'R', 'R']","[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 13, 14, 15, 22, 23, 24]",16,MCTS_V,59,M_RAVE,96,1,36,1
17.80095224767118,24,0,5,0,12,3,25,15,0,7,1,"['R', 'C', 'R', 'R', 'C', 'C', 'G', 'G', 'G']","[1, 2, 3, 4, 5, 6, 7, 33, 34]",9,M_RAVE,79,MCTS_V,63,2,37,0
17.861578279071384,14,0,6,0,24,3,25,9,11,15,0,"['Monastery', 'R', 'R', 'Monastery', 'C', 'C', 'R', 'C', 'G', 'R']","[1, 2, 3, 6, 7, 8, 9, 11, 17, 34]",10,MCTS_V,63,M_RAVE,79,1,36,1
17.107195164706255,34,18,8,0,27,3,26,20,0,0,0,"['C', 'C', 'Monastery', 'R', 'R', 'G', 'Monastery', 'G', 'C', 'G', 'C', 'C', 'C', 'G', 'C', 'G']","[1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 23, 24, 25, 26, 33, 35]",16,M_RAVE,77,MCTS_V,107,1,37,1
16.808561788664925,28,0,3,0,12,3,26,18,0,16,1,"['C', 'G', 'C', 'C', 'R', 'R', 'C', 'R', 'C', 'C', 'R', 'G']","[1, 2, 3, 4, 5, 6, 7, 8, 14, 15, 17, 20]",12,MCTS_V,107,M_RAVE,77,2,36,0
17.03163953729578,24,9,0,0,0,3,27,22,0,17,1,"['C', 'C', 'R', 'C', 'C', 'R', 'C', 'C', 'Monastery', 'R', 'C', 'R']","[1, 2, 3, 4, 6, 7, 8, 9, 10, 12, 14, 35]",12,M_RAVE,100,MCTS_V,72,2,37,0
17.040345715151894,40,0,8,0,30,3,27,0,22,0,0,"['C', 'R', 'C', 'Monastery', 'G', 'G', 'C', 'Monastery', 'G', 'C', 'C', 'G', 'Monastery']","[1, 3, 4, 5, 6, 7, 9, 10, 13, 15, 19, 25, 32]",13,MCTS_V,72,M_RAVE,100,1,36,1
17.67612890939455,16,0,13,0,24,3,28,7,0,8,0,"['C', 'C', 'R', 'R', 'G', 'C', 'R', 'C', 'C', 'G', 'C', 'R', 'G', 'R']","[1, 4, 5, 6, 7, 8, 9, 10, 11, 13, 16, 17, 19, 23]",14,M_RAVE,46,MCTS_V,68,1,37,1
17.428591310977936,0,0,0,0,0,3,28,25,14,7,1,"['C', 'Monastery', 'C', 'Monastery', 'R', 'C', 'C']","[1, 2, 3, 4, 5, 8, 9]",7,MCTS_V,68,M_RAVE,46,2,36,0
17.05580470368669,26,0,26,0,30,3,29,13,8,0,0,"['C', 'Monastery', 'R', 'C', 'R', 'C', 'G', 'R', 'R', 'C', 'R', 'C', 'G', 'C', 'C', 'G', 'R']","[1, 3, 4, 6, 9, 10, 11, 12, 14, 15, 16, 18, 23, 24, 28, 29, 36]",17,M_RAVE,80,MCTS_V,103,1,37,1
16.88477810886171,28,0,0,0,30,3,29,10,0,12,1,"['C', 'G', 'C', 'C', 'R', 'R', 'C', 'G', 'C', 'G', 'R']","[1, 2, 3, 4, 5, 6, 7, 11, 13, 23, 33]",11,MCTS_V,103,M_RAVE,80,2,36,0
17.012322116542506,32,0,5,0,3,3,30,23,0,12,1,"['R', 'C', 'C', 'C', 'R', 'R', 'C', 'C', 'R', 'C', 'G']","[1, 2, 4, 6, 7, 9, 10, 11, 18, 31, 34]",11,M_RAVE,94,MCTS_V,75,2,37,0
16.853747612900204,24,18,16,0,18,3,30,13,0,5,0,"['C', 'R', 'C', 'R', 'Monastery', 'G', 'G', 'R', 'C', 'R', 'Monastery', 'R', 'C']","[1, 2, 3, 4, 8, 9, 10, 16, 20, 21, 29, 31, 32]",13,MCTS_V,75,M_RAVE,94,1,36,1
55.069506554990205,54,0,10,0,18,3,1,11,8,10,0,"['C', 'G', 'C', 'C', 'R', 'R', 'R', 'C', 'C', 'Monastery', 'C', 'R', 'R', 'G', 'R']","[1, 2, 3, 4, 5, 6, 7, 8, 10, 15, 19, 23, 28, 32, 35]",15,Random,14,GP_MCTS,111,1,37,1
0.0007139245669047037,0,0,0,0,12,3,1,0,0,2,1,"['G', 'G', 'R', 'G', 'G', 'G', 'G']","[1, 2, 3, 4, 7, 8, 11]",7,GP_MCTS,111,Random,14,2,36,0
59.52323830449903,38,0,5,0,3,3,2,16,19,9,0,"['R', 'Monastery', 'C', 'R', 'C', 'C', 'G', 'C', 'Monastery', 'C', 'Monastery']","[1, 2, 5, 6, 8, 10, 11, 15, 16, 17, 36]",11,Random,10,GP_MCTS,90,1,37,1
0.0007319582833184138,0,0,0,0,0,3,2,7,0,3,1,"['C', 'R', 'G', 'G', 'G', 'C', 'C']","[1, 2, 3, 4, 6, 7, 8]",7,GP_MCTS,90,Random,10,2,36,0
58.383141221226865,34,9,23,0,24,3,3,18,12,0,0,"['C', 'R', 'G', 'C', 'R', 'R', 'Monastery', 'C', 'Monastery', 'G', 'C', 'R', 'Monastery', 'C', 'C', 'R', 'G']","[1, 2, 3, 4, 5, 6, 7, 8, 12, 15, 16, 24, 25, 32, 34, 35, 36]",17,Random,6,GP_MCTS,120,1,37,1
0.0006401671303643121,0,0,0,0,0,3,3,1,0,5,1,"['G', 'G', 'G', 'G', 'C', 'R', 'R']","[1, 3, 4, 5, 7, 10, 11]",7,GP_MCTS,120,Random,6,2,36,0
57.04996889346354,34,18,14,0,0,3,4,18,8,16,0,"['R', 'C', 'C', 'Monastery', 'Monastery', 'C', 'R', 'C', 'R', 'C', 'C', 'C', 'R', 'R', 'C', 'R', 'C', 'Monastery']","[1, 2, 3, 4, 6, 7, 9, 10, 11, 18, 21, 24, 25, 26, 27, 33, 34, 35]",18,Random,16,GP_MCTS,108,1,37,1
0.0006584326426188152,0,0,0,0,12,3,4,4,0,0,1,"['G', 'G', 'C', 'G', 'G', 'C', 'G']","[1, 2, 4, 5, 6, 9, 12]",7,GP_MCTS,108,Random,16,2,36,0
